pool_state_id,pool_id,x_id,x_ticker,x_amount,y_id,y_ticker,y_amount,yx_ticker,yx_price,xy_ticker,xy_price,gindex,timestamp,segment,address
93dd6e34cb50e2502a6a9cd1380f44916b31dd2b335e36b99d4307f27ad75566,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,45481.658547849,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,226738.32,SigUSD/ERG,4.985269386371648,ERG/SigUSD,0.20059096560232517,11507973,2021-12-31 19:35:50+00,swap,9epENx7gyo4xmoBNpwUgtiLcZRZsW1o5YFfbHe3kLoquoa1tiXb
22504e6b8d5fcbfa4ae49f49cf8c16398b08c089d0b0a1dcf8fcc3eb19034b80,3d4fdb931917647f4755ada29d13247686df84bd8aea060d22584081bd11ba69,0000000000000000000000000000000000000000000000000000000000000000,ERG,612.31898997,36aba4b4a97b65be491cf9f5ca57b5408b0da8d0194f30ec8330d1e8946161c1,Erdoge,32912,Erdoge/ERG,53.7497620343483,ERG/Erdoge,0.018604733530930968,11506345,2021-12-31 19:55:58+00,swap,9gWVubYzdhMQBFDUTQyK389rm8tSaxRtVpUeRraiUCfMtRer28h
df54c9232c3aa32833db327c1e2b6696486f6d3561cd9f2dcc9a1db467f0c5ba,c1b9c430249bd97326042fdb09c0fb6fe1455d498a20568cc64390bfeca8aff2,0000000000000000000000000000000000000000000000000000000000000000,ERG,924.452092559,5a34d53ca483924b9a6aa0c771f11888881b516a8d1a9cdc535d063fe26d065e,LunaDog,871084.60743329,LunaDog/ERG,942.2712268647886,ERG/LunaDog,0.0010612655586728376,11506445,2021-12-31 20:51:29+00,swap,9fHYrR2qptHF3ADAfvpLPNmebjXiLje549h4SQb2jzctNtyGdsC
0680a161746d13049dbc126eb8722b480757391e216f0180cd6f6ba9ce9a8836,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,42741.673906854,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,49030490,SigRSV/ERG,1147.135465654693,ERG/SigRSV,0.0008717366256558724,11509252,2021-12-31 21:03:10+00,swap,9epJ5mfyNpkkjLHo1iZuB1tm6NTuaFXatoicUsWbQ1Pf4r6eA9y
3614a896c5bb98f0376257527a494a8714892e51b8ba46c41ab51a3b44efe15d,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,42752.673906854,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,49017938,SigRSV/ERG,1146.5467190846646,ERG/SigRSV,0.0008721842584821499,11511108,2021-12-31 21:36:10+00,swap,9fibxJNCbNrp8QN1AHghMwnCiUrZwYFLM5Qh8BNFadkiF4WYhmb
ebcbd1e8996d16cd9b457af2c0f8aa48a03e4a9e48420bdb79735a2ae10eea9b,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,42747.298155453,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,49024853,SigRSV/ERG,1146.852669418271,ERG/SigRSV,0.0008719515825055712,11512331,2021-12-31 22:10:08+00,swap,9fCtnxzh46b335UX9eNiSwZ3Zp7t5bwpTnF9mnVSzL8ht7H4L5k
00d7ddf6d52d6e3ba17c5795c87655e3150a82b87c3bbf23bca1bc93bb450f27,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,42769.298155453,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,48999762,SigRSV/ERG,1145.6760833881635,ERG/SigRSV,0.000872847059041899,11513247,2021-12-31 22:57:33+00,swap,9gksmVmKvCgjQ9dfyDciZKTnFKziB2MwgJS6JLRumzF2Xnmpqi9
7b139ff0592bf9e10f73d2684f00acad0eb3b3a2524bd808f604442e9e117eb5,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,42773.298155453,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,48995203,SigRSV/ERG,1145.4623588280342,ERG/SigRSV,0.0008730099180414253,11513831,2021-12-31 23:00:34+00,swap,9gksmVmKvCgjQ9dfyDciZKTnFKziB2MwgJS6JLRumzF2Xnmpqi9
c72a3d991e3e9136d10ed5fee5cc30457b725615fbb19082a8084ae80ec2b261,3d4fdb931917647f4755ada29d13247686df84bd8aea060d22584081bd11ba69,0000000000000000000000000000000000000000000000000000000000000000,ERG,617.100240899,36aba4b4a97b65be491cf9f5ca57b5408b0da8d0194f30ec8330d1e8946161c1,Erdoge,32912,Erdoge/ERG,53.33331251346353,ERG/Erdoge,0.018750007319488334,11509535,2021-12-31 23:31:25+00,swap,9hKuLyY76PyNuFNMjvNEQybxBDGMTyNxKcwPCLRddQgq3UMnZ8M
b9024c4d9745125475a90e1c3ec8eb46abf31c1d4be0cbf175f4c0892d9240d6,3d4fdb931917647f4755ada29d13247686df84bd8aea060d22584081bd11ba69,0000000000000000000000000000000000000000000000000000000000000000,ERG,612.1221914,36aba4b4a97b65be491cf9f5ca57b5408b0da8d0194f30ec8330d1e8946161c1,Erdoge,33181,Erdoge/ERG,54.2064974382172,ERG/Erdoge,0.0184479729785118,11514567,2022-01-01 02:43:40+00,swap,9gRnFdQA9sJPQzW4RWyycGpeqnFCgEVvHNnS3X2dnKppABoyZAF
9d15abd99b42527aeb5874003df1f6afda3506e6a45c7bb13b3a4b1ec461f649,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,42747.579055163,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,49121168,SigRSV/ERG,1149.098243355777,ERG/SigRSV,0.000870247610056076,11522639,2022-01-01 04:29:42+00,swap,9fwu4mhkzyckzug6vXiCszpc4DTUgs3mrtZMyaNonw9yo8RCAa1
de6c3f58ce8798c464aff7b7335e91e65459bff4dc1e0e0e5b2e71d33371d135,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,45505.931276429,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,226857.32,SigUSD/ERG,4.985225302212566,ERG/SigUSD,0.20059273942065875,11512480,2022-01-01 10:01:03+00,swap,9h29t6PzgoLir4yTi6yWHiLVbdnbxcZLjDXGLo68GyegB8BThjd
beda81563fc1791b16e711ae084fa6b5fa02f166dd4a32df6411ee0a99b54ef0,3d4fdb931917647f4755ada29d13247686df84bd8aea060d22584081bd11ba69,0000000000000000000000000000000000000000000000000000000000000000,ERG,614.7221914,36aba4b4a97b65be491cf9f5ca57b5408b0da8d0194f30ec8330d1e8946161c1,Erdoge,33042,Erdoge/ERG,53.75110978952695,ERG/Erdoge,0.018604267035893712,11520422,2022-01-01 11:04:05+00,swap,9fb2tt2Z7K4mpkQJGPeabLxr34bDqjJaQaaBHPaRArYHwG6QaCD
